HANDLER_ID,REPORT_CYCLE,BR_GENERATOR,BR_TSDF,BR_GENERATE_TONS,BR_MANAGE_TONS,BR_SHIP_TONS,BR_RECEIVE_TONS,HD_GENERATOR,HD_GENERATOR_CONF,HD_TSDF,HD_TSDF_CONF
ALD981028798,2017,L,N,323.0025,0,380.525,0,L,FALSE,N,FALSE
ALD981028798,2019,L,N,402.848,0,402.848,0,L,FALSE,N,FALSE
ALD981028798,2021,L,N,334.4675,0,334.4675,0,N,FALSE,N,FALSE
ALD981028798,2023,L,N,324.021,0,324.021,0,L,FALSE,N,FALSE
ALD981472798,2015,L,N,479.2015,0,479.2015,0,L,FALSE,N,FALSE
ALD981472798,2017,L,N,423.34,0,423.34,0,L,FALSE,N,FALSE
ALD981472798,2019,L,N,346.431,0,346.431,0,L,FALSE,N,FALSE
ALD981472798,2021,L,N,710.535,0,710.535,0,L,FALSE,N,FALSE
ALD981472798,2023,L,N,733.6615,0,733.6615,0,L,FALSE,N,FALSE
ALD981475304,2015,L,Y,2464.81,1703.175,2464.81,1703.175,L,FALSE,Y,FALSE
ALD981475304,2017,L,Y,988.14,8188.789,988.14,8188.789,L,FALSE,Y,FALSE
ALD981475304,2019,L,Y,1554.08,201.33,1554.08,201.33,L,FALSE,Y,FALSE
ALD981475304,2021,L,N,2206.4015,0,2206.4015,0,L,FALSE,N,FALSE
ALD981475304,2023,L,N,1392.2,0,1392.2,0,L,FALSE,N,FALSE
ALD981923659,2015,L,N,70.97,0,70.97,0,L,FALSE,N,FALSE
ALD981923659,2017,L,N,57.6244592,0,57.6244592,0,L,FALSE,N,FALSE
ALD981923659,2019,L,N,50.8217279,0,50.8217279,0,L,FALSE,N,FALSE
ALD981923659,2021,L,N,59.6220271,0,59.6220271,0,L,FALSE,N,FALSE
ALD981923659,2023,L,N,91.5231118,0,91.5231118,0,L,FALSE,N,FALSE
ALD982088437,2015,L,N,18557.1705,0,18557.1705,0,L,FALSE,N,FALSE
ALD982088437,2017,L,N,22789.0700598,0,22789.1150598,0,L,FALSE,N,FALSE
ALD982088437,2019,L,N,19233.3000272,0,19233.3000272,0,L,FALSE,N,FALSE
ALD982088437,2021,L,N,21807.0800476,0,21807.0800476,0,L,FALSE,N,FALSE
ALD982088437,2023,L,N,17953.6250082,0,17953.6250082,0,L,FALSE,N,FALSE
ALD982123184,2015,L,N,37.427,0,37.427,0,L,FALSE,N,FALSE
ALD982123184,2017,L,N,23.9820654,0,23.9820654,0,L,FALSE,N,FALSE
ALD982123184,2019,L,N,43.85,0,43.85,0,L,FALSE,N,FALSE
ALD982123184,2021,L,N,15.70909,0,15.70909,0,L,FALSE,N,FALSE
ALD982123184,2023,L,N,41.9343447,0,41.4543447,0,L,FALSE,N,FALSE
ALD982155178,2015,L,N,183.16,0,183.16,0,L,FALSE,N,FALSE
ALD982155178,2017,L,N,199.7233028,0,199.7233028,0,L,FALSE,N,FALSE
ALD982155178,2019,L,N,120.0161444,0,120.0161444,0,L,FALSE,N,FALSE
ALD982155178,2021,L,N,185.9110092,0,185.9110092,0,L,FALSE,N,FALSE
ALD982155178,2023,L,N,132.6885321,0,132.2298165,0,L,FALSE,N,FALSE
ALD983166042,2015,L,N,35.3122,0,35.3122,0,L,FALSE,N,FALSE
ALD983166042,2017,L,N,142.529,0,142.529,0,L,FALSE,N,FALSE
ALD983166042,2019,L,N,168.6078523,0,168.6078523,0,L,FALSE,N,FALSE
ALD983166042,2021,L,N,28.86,0,28.86,0,L,FALSE,N,FALSE
ALD983166042,2023,L,N,27.2225,0,27.2225,0,L,FALSE,N,FALSE
ALD983167925,2015,L,N,657.2,0,657.2,0,L,FALSE,N,FALSE
ALD983167925,2017,L,N,478.9095,0,478.905,0,L,FALSE,N,FALSE
ALD983167925,2019,L,N,580.98,0,580.98,0,L,FALSE,N,FALSE
ALD983167925,2021,L,N,382.31,0,382.31,0,L,FALSE,N,FALSE
ALD983167925,2023,L,N,382.33,0,382.33,0,L,FALSE,N,FALSE
ALD983168097,2015,L,N,220.097,0,220.097,0,L,FALSE,N,FALSE
ALD983168097,2017,L,N,295.9915,0,295.9915,0,L,FALSE,N,FALSE
ALD983168097,2019,L,N,381.604,0,381.604,0,L,FALSE,N,FALSE
ALD983168097,2021,L,N,904.284,0,904.284,0,L,FALSE,N,FALSE
ALD983168097,2023,L,N,548.11232,0,548.112315,0,L,FALSE,N,FALSE
ALD983177015,2015,L,Y,510.4901023,0,1641.7610641,4826.308848,L,FALSE,Y,FALSE
ALD983177015,2017,L,Y,858.4485,0,1177.6466391,1155.3499471,L,FALSE,Y,FALSE
ALD983177015,2019,L,Y,156.021,4174.222845,1830.0770317,6176.4303333,L,FALSE,Y,FALSE
ALD983177015,2021,L,Y,41.4265,917.222635,2838.8308869,3764.07723,L,FALSE,Y,FALSE
ALD983177015,2023,L,Y,278.47335,3.6735,2612.6104047,3155.8576088,L,FALSE,Y,FALSE
ALD983179466,2015,L,N,27.82,0,27.82,0,L,FALSE,N,FALSE
ALD983179466,2017,L,N,39.9757477,0,39.9757477,0,L,FALSE,N,FALSE
ALD983179466,2019,L,N,64.0427275,0,64.0427275,0,L,FALSE,N,FALSE
ALD983179466,2021,L,N,24.0535,0,24.0535,0,L,FALSE,N,FALSE
ALD983179466,2023,L,N,21.38,0,21.38,0,L,FALSE,N,FALSE
ALD983179870,2015,L,N,60.3305,0,59.531,0,L,FALSE,Y,FALSE
ALD983179870,2017,L,N,78.341,0,75.772,0,L,FALSE,Y,FALSE
ALD983179870,2019,L,N,92.8054999,0,91.1495,0,L,FALSE,N,FALSE
ALD983179870,2021,L,N,87.203,0,88.166,0,L,FALSE,N,FALSE
ALD983179870,2023,L,N,95.1049999,0,93.1835,0,L,FALSE,N,FALSE
ALD983191297,2015,L,N,163.8545,0,163.8545,0,L,FALSE,N,FALSE
ALD983191297,2017,L,N,118.5840319,0,118.5840319,0,L,FALSE,N,FALSE
ALD983191297,2019,L,N,162.8,0,162.8,0,L,FALSE,N,FALSE
ALD983191297,2021,L,N,197.56,0,197.56,0,L,FALSE,N,FALSE
ALD983191297,2023,L,Y,230.955,30.0445,200.9105,0,L,FALSE,N,FALSE
ALD983191537,2015,L,N,156.5955,0,156.5955,0,L,FALSE,N,FALSE
ALD983191537,2017,L,N,111.008,0,128.5975,0,L,FALSE,N,FALSE
ALD983191537,2019,L,N,150.459,0,150.459,0,L,FALSE,N,FALSE
ALD983191537,2021,L,N,217.9155,0,217.9155,0,L,FALSE,N,FALSE
ALD983191537,2023,L,N,23.8725077,0,23.8725077,0,L,FALSE,N,FALSE
ALD983192246,2015,L,N,149.8315,0,150.222,0,L,FALSE,N,FALSE
ALD983192246,2017,L,N,333.154,0,332.674,0,L,FALSE,N,FALSE
ALD983192246,2019,L,N,295.9,0,297.267,0,L,FALSE,N,FALSE
ALD983192246,2021,L,N,400.692,0,400.692,0,L,FALSE,N,FALSE
ALD983192246,2023,L,N,270.516,0,270.516,0,L,FALSE,N,FALSE
ALD983192253,2015,L,N,1558.2845,0,1558.648,0,L,FALSE,N,FALSE
ALD983192253,2017,L,N,1653.555,0,1653.555,0,L,FALSE,N,FALSE
ALD983192253,2019,L,N,381.24,0,382.574,0,L,FALSE,N,FALSE
ALD983192253,2021,L,N,1605.125,0,2378.9465,0,L,FALSE,N,FALSE
ALD983192253,2023,L,N,318.019,0,318.019,0,L,FALSE,N,FALSE
ALD983192881,2015,L,N,42.1495,0,42.1495,0,L,FALSE,N,FALSE
ALD983192881,2017,L,N,49.847,0,49.847,0,L,FALSE,N,FALSE
ALD983192881,2019,L,N,41.761,0,43.7075,0,L,FALSE,N,FALSE
ALD983192881,2021,L,N,41.2689999,0,41.374,0,L,FALSE,N,FALSE
ALD983192881,2023,L,N,40.0455,0,43.463,0,L,FALSE,N,FALSE
ALD983193590,2015,L,N,20.9575,0,20.9575,0,L,FALSE,N,FALSE
ALD983193590,2017,L,N,15.729875,0,15.729875,0,L,FALSE,N,FALSE
ALD983193590,2019,L,N,17.23433,0,17.23433,0,L,FALSE,N,FALSE
ALD983193590,2021,L,N,19.234265,0,19.234265,0,L,FALSE,N,FALSE
ALD983193590,2023,L,N,13.7495,0,13.7495,0,L,FALSE,N,FALSE
ALR000000612,2015,L,N,123.929,0,123.929,0,L,FALSE,N,FALSE
ALR000000612,2017,L,N,38.69,0,38.69,0,L,FALSE,N,FALSE
ALR000000612,2019,L,N,42.7905,0,42.7905,0,L,FALSE,N,FALSE
ALR000000612,2021,L,N,46.113,0,46.113,0,L,FALSE,N,FALSE
ALR000000612,2023,L,N,161.95456,0,161.95456,0,L,FALSE,N,FALSE
ALR000001966,2015,L,Y,30.4675,26,24.3425,0,L,FALSE,N,FALSE
ALR000001966,2017,N,Y,8.625,28,29.525,0,L,FALSE,Y,FALSE
ALR000001966,2019,L,N,84.44,0,84.44,0,L,FALSE,Y,FALSE
ALR000001966,2021,L,N,15.3325,0,15.3325,0,L,FALSE,N,FALSE
ALR000001966,2023,L,N,26.4785,0,26.4785,0,L,FALSE,N,FALSE
ALR000006817,2015,L,N,34700.0985,0,12410.2985,0,L,FALSE,N,FALSE
ALR000006817,2017,L,N,34560.572,0,6868.4015,0,L,FALSE,N,FALSE
ALR000006817,2019,L,N,36349.2435,0,13712.7785,0,L,FALSE,N,FALSE
ALR000006817,2021,L,N,43053.7655,0,21992.7155,0,L,FALSE,N,FALSE
ALR000006817,2023,L,N,40123.385,0,14394.185,0,L,FALSE,N,FALSE
ALR000009365,2015,L,N,32.185,0,32.185,0,L,FALSE,N,FALSE
ALR000009365,2017,L,N,26.9225,0,26.434,0,L,FALSE,N,FALSE
ALR000009365,2019,L,N,33.5375,0,33.5375,0,L,FALSE,N,FALSE
ALR000009365,2021,L,N,27.09,0,27.09,0,L,FALSE,N,FALSE
ALR000009365,2023,L,N,27.65125,0,27.65125,0,L,FALSE,N,FALSE
ALR000012252,2015,L,N,35.7835,0,35.7835,0,L,FALSE,N,FALSE
ALR000012252,2017,L,N,13.865,0,13.865,0,L,FALSE,N,FALSE
ALR000012252,2019,L,N,32.02,0,32.02,0,L,FALSE,N,FALSE
ALR000012252,2021,L,N,45.6725,0,45.6725,0,L,FALSE,N,FALSE
ALR000012252,2023,L,N,35.915,0,35.915,0,L,FALSE,N,FALSE
ALR000013177,2015,L,N,964.34305,0,964.343,0,L,FALSE,N,FALSE
ALR000013177,2017,L,N,826.972,0,826.972,0,L,FALSE,N,FALSE
ALR000013177,2019,L,N,973.5965,0,973.5955,0,L,FALSE,N,FALSE
ALR000013177,2021,L,N,1140.446,0,1140.446,0,L,FALSE,N,FALSE
ALR000013177,2023,L,N,1332.084,0,1332.084,0,L,FALSE,N,FALSE
ALR000014183,2015,L,N,13068.5,0,13068.5,0,L,FALSE,N,FALSE
ALR000014183,2017,L,N,23080.0375,0,23080.0375,0,L,FALSE,N,FALSE
ALR000014183,2019,L,N,25165.6,0,25165.6,0,L,FALSE,N,FALSE
ALR000014183,2021,L,N,25013.7775,0,25013.7775,0,L,FALSE,N,FALSE
ALR000014183,2023,L,N,23277.26,0,23277.26,0,L,FALSE,N,FALSE
ALR000014332,2015,L,N,3282.095,0,3281.706,0,L,FALSE,N,FALSE
ALR000014332,2017,L,N,5114.48,0,5114.48,0,L,FALSE,N,FALSE
ALR000014332,2019,L,N,4088.7315,0,4088.7315,0,L,FALSE,N,FALSE
ALR000014332,2021,L,N,1786.7255,0,1786.7255,0,L,FALSE,N,FALSE
ALR000014332,2023,L,N,1477.191,0,1477.191,0,L,FALSE,N,FALSE
ALR000015826,2015,L,N,212.13146,0,212.13146,0,L,FALSE,N,FALSE
ALR000015826,2017,L,N,253.155445,0,253.155445,0,L,FALSE,N,FALSE
ALR000015826,2019,L,N,208.239,0,208.239,0,L,FALSE,N,FALSE
ALR000015826,2021,L,N,240.97639,0,240.97639,0,L,FALSE,N,FALSE
ALR000015826,2023,L,N,187.200265,0,187.200265,0,L,FALSE,N,FALSE
ALR000025486,2015,L,N,98.8341,0,98.8341,0,L,FALSE,N,FALSE
ALR000025486,2017,L,N,108.457,0,108.457,0,L,FALSE,N,FALSE
ALR000025486,2019,L,N,99.942,0,99.942,0,L,FALSE,N,FALSE
ALR000025486,2021,L,N,112.373,0,112.373,0,L,FALSE,N,FALSE
ALR000025486,2023,L,N,231.08,0,231.08,0,L,FALSE,N,FALSE
ALR000026872,2015,L,N,181.3888046,0,181.3888046,0,L,FALSE,N,FALSE
ALR000026872,2017,L,N,228.86785,0,228.86785,0,L,FALSE,N,FALSE
ALR000026872,2019,L,N,301.417,0,301.417,0,L,FALSE,N,FALSE
ALR000026872,2021,L,N,201.549711,0,201.549711,0,L,FALSE,N,FALSE
ALR000026872,2023,L,N,243.485,0,320.485,0,L,FALSE,N,FALSE
ALR000027383,2015,L,N,271.462,0,271.462,0,L,FALSE,N,FALSE
ALR000027383,2017,L,N,282.0435,0,282.0435,0,L,FALSE,N,FALSE
ALR000027383,2019,L,N,260.3421892,0,260.3421892,0,L,FALSE,N,FALSE
ALR000027383,2021,L,N,202,0,202,0,L,FALSE,N,FALSE
ALR000027383,2023,L,N,263.902,0,263.902,0,L,FALSE,N,FALSE
ALR000033555,2015,L,N,42.855,0,42.855,0,L,FALSE,N,FALSE
ALR000033555,2017,L,N,30.6910173,0,30.6910173,0,L,FALSE,N,FALSE
ALR000033555,2019,L,N,32.4511033,0,32.4511033,0,L,FALSE,N,FALSE
ALR000033555,2021,L,N,14.9912497,0,14.9912497,0,L,FALSE,N,FALSE
ALR000033555,2023,L,N,47.5635,0,47.5635,0,L,FALSE,N,FALSE
ALR000036822,2015,L,N,260.9745,0,260.9745,0,L,FALSE,N,FALSE
ALR000036822,2017,L,N,230.2445,0,230.2445,0,L,FALSE,N,FALSE
ALR000036822,2019,L,N,238.8788906,0,238.8788906,0,L,FALSE,N,FALSE
ALR000036822,2021,L,N,219.4685,0,219.4685,0,L,FALSE,N,FALSE
ALR000036822,2023,L,N,237.334,0,237.334,0,L,FALSE,N,FALSE
ALR000042606,2015,L,N,18.6005763,0,18.6005763,0,L,FALSE,N,FALSE
ALR000042606,2017,L,N,16.925,0,16.925,0,L,FALSE,N,FALSE
ALR000042606,2019,L,N,71.4495,0,71.4495,0,L,FALSE,N,FALSE
ALR000042606,2021,L,N,269.44196,0,269.44196,0,L,FALSE,N,FALSE
ALR000042606,2023,L,N,47.8224,0,47.8224,0,L,FALSE,N,FALSE
ALR000042689,2015,L,N,274.1895,0,274.1895,0,L,FALSE,N,FALSE
ALR000042689,2017,L,N,1379.9515,0,1379.9515,0,L,FALSE,N,FALSE
ALR000042689,2019,L,N,341.5195471,0,341.5195471,0,L,FALSE,N,FALSE
ALR000042689,2021,L,N,661.8524312,0,661.8524312,0,L,FALSE,N,FALSE
ALR000042689,2023,L,N,846.220774,0,846.2299483,0,L,FALSE,N,FALSE
ALR000042911,2015,L,N,16.875,0,16.875,0,S,FALSE,N,FALSE
ALR000042911,2017,L,N,1442.8,0,1442.8,0,L,FALSE,N,FALSE
ALR000042911,2019,L,N,20.9,0,20.9,0,L,FALSE,N,FALSE
ALR000042911,2021,L,N,21.685,0,21.685,0,L,FALSE,N,FALSE
ALR000042911,2023,L,N,21.7295,0,21.7295,0,L,FALSE,N,FALSE
ALR000047415,2015,L,N,122.7585,0,122.7585,0,L,FALSE,N,FALSE
ALR000047415,2017,L,N,65.1355,0,65.1355,0,L,FALSE,N,FALSE
ALR000047415,2019,L,N,92.9655,0,92.9655,0,L,FALSE,N,FALSE
ALR000047415,2021,L,N,52.2535,0,52.2535,0,L,FALSE,N,FALSE
ALR000047415,2023,L,N,55.1175,0,55.1175,0,L,FALSE,N,FALSE
ALR000047746,2015,L,N,23024.4153529,0,23024.4153527,0,L,FALSE,N,FALSE
ALR000047746,2017,L,N,28694.899,0,28694.899,0,L,FALSE,N,FALSE
ALR000047746,2019,L,N,25316.1,0,25316.1,0,L,FALSE,N,FALSE
ALR000047746,2021,L,N,103228.414,0,27144.1005,0,L,FALSE,N,FALSE
ALR000047746,2023,L,N,25783.4485,0,25783.4485,0,L,FALSE,N,FALSE
ALR000049379,2015,L,N,31.2975,0,31.2975,0,L,FALSE,N,FALSE
ALR000049379,2017,L,N,36.5895,0,36.5895,0,L,FALSE,N,FALSE
ALR000049379,2019,L,N,199.6487237,0,199.6487237,0,L,FALSE,N,FALSE
ALR000049379,2021,L,N,161.6981376,0,161.6981376,0,L,FALSE,N,FALSE
ALR000049379,2023,L,N,90.4,0,90.4,0,L,FALSE,N,FALSE
ALR000051458,2015,L,N,43.08,0,43.08,0,L,FALSE,N,FALSE
ALR000051458,2017,L,N,136.8808289,0,136.8808289,0,L,FALSE,N,FALSE
ALR000051458,2019,L,N,134.7562317,0,134.7562317,0,L,FALSE,N,FALSE
ALR000051458,2021,L,N,236.0710148,0,236.0710148,0,L,FALSE,N,FALSE
ALR000051458,2023,L,N,295.2668025,0,295.2668025,0,L,FALSE,N,FALSE
ALR000053371,2015,L,N,211.645,0,211.645,0,L,FALSE,N,FALSE
ALR000053371,2017,L,N,297.989,0,297.989,0,L,FALSE,N,FALSE
ALR000053371,2019,L,N,231.88,0,231.88,0,L,FALSE,N,FALSE
ALR000053371,2021,L,N,187.826,0,187.826,0,L,FALSE,N,FALSE
ALR000053371,2023,L,N,248.2,0,248.2,0,L,FALSE,N,FALSE
ALR000054163,2015,L,N,69.62,0,69.62,0,L,FALSE,Y,FALSE
ALR000054163,2017,L,N,135,0,135,0,L,FALSE,N,FALSE
ALR000054163,2019,L,N,228.77,0,228.77,0,L,FALSE,Y,FALSE
ALR000054163,2021,L,N,86.65,0,86.65,0,L,FALSE,N,FALSE
ALR000054163,2023,L,N,102.58,0,102.58,0,L,FALSE,N,FALSE
AR0000064311,2015,L,N,1057.5145,0,1057.5145,0,L,FALSE,N,FALSE
AR0000064311,2017,L,N,1370.731,0,1371.4355,0,N,FALSE,N,FALSE
AR0000064311,2019,L,N,392.465,0,392.465,0,L,FALSE,N,FALSE
AR0000064311,2021,L,Y,443.5625,81.8585,361.704,0,L,FALSE,N,FALSE
AR0000064311,2023,L,Y,310.777,0.171,310.606,0,L,FALSE,N,FALSE
AR0000885889,2015,L,N,193.329,0,193.329,0,L,FALSE,N,FALSE
AR0000885889,2017,L,Y,188.5815,188.5815,188.5815,0,L,FALSE,N,FALSE
AR0000885889,2019,L,N,178.0005,0,178.0005,0,L,FALSE,N,FALSE
AR0000885889,2021,L,N,158.2565,0,158.2565,0,L,FALSE,N,FALSE
AR0000885889,2023,L,N,148.4975,0,148.4975,0,L,FALSE,N,FALSE
AR0002349934,2015,L,N,157.55,0,157.55,0,L,FALSE,N,FALSE
AR0002349934,2017,L,N,201.469,0,201.469,0,L,FALSE,N,FALSE
AR0002349934,2019,L,N,132.3005,0,132.3005,0,L,FALSE,N,FALSE
AR0002349934,2021,L,N,92.55,0,92.55,0,L,FALSE,N,FALSE
AR0002349934,2023,L,N,88.195,0,78.975,0,L,FALSE,N,FALSE
AR0213820707,2015,L,Y,50.7435,0.111,81.6515,0,L,FALSE,Y,FALSE
AR0213820707,2017,L,Y,75.737,1.602,35.7145,0,L,FALSE,Y,FALSE
AR0213820707,2019,L,Y,114.4965,1.959,146.7185,0,L,FALSE,Y,FALSE
AR0213820707,2021,L,Y,53.1745,0.935,44.9085,0,L,FALSE,Y,FALSE
AR0213820707,2023,L,Y,117.509,0.021,137.725,0,L,FALSE,Y,FALSE
ARD000021998,2015,L,Y,2514.038,2040.6,473.438,0,L,FALSE,Y,FALSE
ARD000021998,2017,L,Y,24158.393,23985.845,194.7845,0,L,FALSE,Y,FALSE
ARD000021998,2019,L,Y,5893.521,5590.231,303.29,0,L,FALSE,N,FALSE
ARD000021998,2021,L,N,386.657,0,386.657,0,L,FALSE,N,FALSE
ARD000021998,2023,L,N,423.698,0,423.698,0,L,FALSE,N,FALSE
ARD000022186,2015,L,N,74.839,0,74.839,0,L,FALSE,N,FALSE
ARD000022186,2017,L,N,200.49,0,200.49,0,L,FALSE,N,FALSE
ARD000022186,2019,L,N,153.4519254,0,153.4519254,0,L,FALSE,N,FALSE
ARD000022186,2021,L,N,56.984,0,56.984,0,L,FALSE,N,FALSE
ARD000022186,2023,L,N,306.4340584,0,306.4340584,0,L,FALSE,N,FALSE
ARD000388983,2015,L,N,314.938,0,314.938,0,L,FALSE,N,FALSE
ARD000388983,2017,L,N,174.5875,0,174.5875,0,L,FALSE,N,FALSE
ARD000388983,2019,L,N,107.2036492,0,107.2036492,0,L,FALSE,N,FALSE
ARD000388983,2021,L,N,36.663,0,36.663,0,L,FALSE,N,FALSE
ARD000388983,2023,L,N,41.7825,0,41.7825,0,L,FALSE,N,FALSE
ARD000604959,2015,L,N,51.7425,0,51.743,0,L,FALSE,N,FALSE
ARD000604959,2017,L,N,96.194,0,96.194,0,L,FALSE,N,FALSE
ARD000604959,2019,L,N,81.906,0,81.906,0,VS,FALSE,N,FALSE
ARD000604959,2021,L,N,81.6722604,0,81.6722604,0,L,FALSE,N,FALSE
ARD000604959,2023,L,N,51.688,0,51.688,0,L,FALSE,N,FALSE
ARD005072079,2015,L,Y,17.1365,9.374,7.7625,0,L,FALSE,N,FALSE
ARD005072079,2017,L,Y,16.8395,9.277,7.5625,0,L,FALSE,N,FALSE
ARD005072079,2019,L,Y,15.9685,9.0435,6.925,0,L,FALSE,N,FALSE
ARD005072079,2021,N,Y,10.60503,2.39253,8.2125,0,L,FALSE,N,FALSE
ARD005072079,2023,N,Y,9.765695,1.705695,8.06,0,L,FALSE,N,FALSE
ARD006338537,2015,L,N,47.646,0,47.646,0,L,FALSE,N,FALSE
ARD006338537,2017,L,Y,39.6305,3.5325,36.098,0,L,FALSE,N,FALSE
ARD006338537,2019,L,Y,37.6905,18.5675,37.6905,0,L,FALSE,N,FALSE
ARD006338537,2021,L,N,52.9465,0,52.9465,0,L,FALSE,N,FALSE
ARD006338537,2023,L,N,62.019,0,62.019,0,L,FALSE,N,FALSE
ARD006344824,2015,L,N,125.2574,0,125.2574,0,L,FALSE,N,TRUE
ARD006344824,2017,L,N,118.6865,0,118.6865,0,L,FALSE,N,FALSE
ARD006344824,2019,L,N,104.468,0,104.468,0,L,FALSE,Y,FALSE
ARD006344824,2021,L,N,366.7835,0,366.7835,0,L,FALSE,N,FALSE
ARD006344824,2023,L,N,101.158,0,101.158,0,L,FALSE,N,FALSE
ARD006354161,2015,L,Y,154843.01,219952.9465,5306.88,65708.6265,L,FALSE,Y,FALSE
ARD006354161,2017,L,Y,97938.294,121749.724,3047.4505,34882.754,L,FALSE,Y,FALSE
ARD006354161,2019,L,Y,91685.7075,138469.2365,39.055,46822.584,L,FALSE,Y,FALSE
ARD006354161,2021,L,Y,87868.941,174865.520155,8.01,87004.589155,L,FALSE,Y,FALSE
ARD006354161,2023,L,Y,140123.633,233533.600244,88.447,93498.414244,L,FALSE,Y,FALSE
ARD007240716,2015,L,N,1506.5315,0,1506.5315,0,L,FALSE,N,FALSE
ARD007240716,2017,L,N,1719.0435,0,1870.8985,0,L,FALSE,N,FALSE
ARD007240716,2019,L,N,1196.9815,0,1196.9815,0,L,FALSE,N,FALSE
ARD007240716,2021,L,N,773.6885,0,773.6885,0,L,FALSE,N,FALSE
ARD007240716,2023,L,N,1133.6245,0,1133.6245,0,L,FALSE,N,FALSE
ARD008049298,2015,L,N,94.764,0,94.764,0,L,FALSE,N,FALSE
ARD008049298,2017,L,N,31.055,0,31.055,0,L,FALSE,N,FALSE
ARD008049298,2019,L,N,58.133,0,58.133,0,L,FALSE,N,FALSE
ARD008049298,2021,L,N,53.21751,0,53.21751,0,L,FALSE,N,FALSE
ARD008049298,2023,L,N,109.0608,0,109.0608,0,L,FALSE,N,FALSE
ARD010304475,2015,L,N,213.0205,0,213.0205,0,L,FALSE,N,FALSE
ARD010304475,2017,L,N,191.7705,0,191.7705,0,L,FALSE,N,FALSE
ARD010304475,2019,L,N,130.8265,0,130.8265,0,L,FALSE,N,FALSE
ARD010304475,2021,L,N,179.82,0,179.82,0,L,FALSE,N,FALSE
ARD010304475,2023,L,N,323.765,0,323.765,0,L,FALSE,N,FALSE
ARD038882676,2015,L,N,270.7785,0,270.7785,0,L,FALSE,N,FALSE
ARD038882676,2017,L,N,285.6995,0,285.6995,0,L,FALSE,N,FALSE
ARD038882676,2019,L,N,298.3585,0,298.3585,0,L,FALSE,N,FALSE
ARD038882676,2021,L,N,318.4615,0,318.4615,0,L,FALSE,N,FALSE
ARD038882676,2023,L,N,425.096,0,425.036,0,L,FALSE,N,FALSE
ARD043195429,2015,L,Y,25089.035,22055.4795,3033.5555,0,L,FALSE,Y,FALSE
ARD043195429,2017,L,Y,24021.3045,21703.04,2318.2645,0,L,FALSE,Y,FALSE
ARD043195429,2019,L,Y,27280.37447,540084.426989,1173.293,0,L,FALSE,Y,FALSE
ARD043195429,2021,L,Y,557124.5945142,1052441.8557131,914.1775,0,L,FALSE,N,FALSE
ARD043195429,2023,L,Y,22191.4528458,21332.8148458,858.638,0,L,FALSE,Y,FALSE
ARD043558568,2015,L,N,16.0645,0,16.0645,0,L,FALSE,N,FALSE
ARD043558568,2017,L,N,19.527,0,19.527,0,L,FALSE,N,FALSE
ARD043558568,2019,L,N,31.9595,0,31.9595,0,L,FALSE,N,FALSE
ARD043558568,2021,L,N,15.9125,0,15.9125,0,L,FALSE,N,FALSE
ARD043558568,2023,L,N,17.316,0,17.316,0,L,FALSE,N,FALSE
ARD044063576,2015,L,N,29.409,0,29.409,0,L,FALSE,N,FALSE
ARD044063576,2017,L,N,87.141,0,87.141,0,L,FALSE,N,FALSE
ARD044063576,2019,L,N,19.8585,0,19.8585,0,L,FALSE,N,FALSE
ARD044063576,2021,L,N,53.275,0,53.275,0,L,FALSE,N,FALSE
ARD044063576,2023,L,N,35.1215,0,35.1215,0,L,FALSE,N,FALSE
ARD046142956,2015,L,N,28.687,0,28.687,0,L,FALSE,N,FALSE
ARD046142956,2017,L,N,58.7905,0,58.7905,0,L,FALSE,N,FALSE
ARD046142956,2019,L,N,54.781,0,54.781,0,L,FALSE,N,FALSE
ARD046142956,2021,L,N,62.315,0,62.315,0,L,FALSE,N,FALSE
ARD046142956,2023,L,N,71.9042294,0,71.9042294,0,L,FALSE,N,FALSE
ARD052528809,2015,L,N,3.315,0,3.315,0,L,FALSE,N,FALSE
ARD052528809,2017,L,N,87.4505,0,87.4505,0,L,FALSE,N,FALSE
ARD052528809,2019,L,N,59.2445,0,59.4345,0,L,FALSE,N,FALSE
ARD052528809,2021,L,N,93.7445,0,93.7445,0,L,FALSE,N,FALSE
ARD052528809,2023,L,N,23.9735,0,23.9735,0,L,FALSE,N,FALSE
ARD053730701,2015,L,N,10526.712,0,10526.7105,0,L,FALSE,N,FALSE
ARD053730701,2017,L,N,10886.28,0,10886.2815,0,L,FALSE,N,FALSE
ARD053730701,2019,L,N,8688.0495,0,8688.0495,0,L,FALSE,N,FALSE
ARD053730701,2021,L,N,9743.216,0,9743.216,0,L,FALSE,N,FALSE
ARD053730701,2023,L,N,10200.635,0,10200.635,0,L,FALSE,N,FALSE
ARD053746749,2015,L,N,188.5975,0,191.6225,0,L,FALSE,N,FALSE
ARD053746749,2017,L,N,49.1075,0,49.3325,0,L,FALSE,N,FALSE
ARD053746749,2019,L,N,167.244,0,167.244,0,L,FALSE,N,FALSE
ARD053746749,2021,L,N,48.2725,0,48.2725,0,L,FALSE,N,FALSE
ARD053746749,2023,L,N,110.592,0,110.592,0,L,FALSE,N,FALSE
ARD055600001,2015,L,N,18.966,0,18.9665,0,L,FALSE,N,FALSE
ARD055600001,2017,L,N,26.2265,0,26.2265,0,L,FALSE,N,FALSE
ARD055600001,2019,L,N,20.4235,0,20.4235,0,L,FALSE,N,FALSE
